1,1,True,https://www.kickstarter.com/projects/ldyne/los-dinosaurios-ya-no-existen
2,1,True,https://www.kickstarter.com/projects/thrownkeys-unique/unique-an-independent-film-about
3,1,True,https://www.kickstarter.com/projects/1371460348/the-ningyo
4,1,True,https://www.kickstarter.com/projects/maxgold/beast-a-live-action-feature-film-of-beauty-and-the
5,1,True,https://www.kickstarter.com/projects/okaybyme/fire-city-the-interpreter-of-signs-a-demon-noir-fa
6,1,True,https://www.kickstarter.com/projects/impossible4/omands-and-dragons
7,1,True,https://www.kickstarter.com/projects/1865079920/cowboys-and-engines-a-steampunk-western
8,1,True,https://www.kickstarter.com/projects/1090930414/the-princess-knight-a-fantasy-puppet-musical
9,1,True,https://www.kickstarter.com/projects/1011228987/dragon-warriors-a-feature-film-starring-james-mars
10,1,True,https://www.kickstarter.com/projects/689645666/cactus-boy-a-short-practical-effects-film
11,1,True,https://www.kickstarter.com/projects/1865079920/cowboys-and-engines-the-updated-version
12,1,True,https://www.kickstarter.com/projects/zombieorpheus/journeyquest-4
13,2,True,https://www.kickstarter.com/projects/grummy/grummy
14,2,True,https://www.kickstarter.com/projects/240703059/the-portal-an-adventure-fantasy-film
15,2,True,https://www.kickstarter.com/projects/zombieorpheus/journeyquest-season-3
16,2,True,https://www.kickstarter.com/projects/52776701/middle-witch-a-mythical-short-film
17,2,True,https://www.kickstarter.com/projects/dimland/dimland-a-feature-film
18,2,True,https://www.kickstarter.com/projects/arrowstorm/mythica-3-the-necromancer-starring-kevin-sorbo
19,2,True,https://www.kickstarter.com/projects/257801402/the-dwarves-of-demrel
20,2,True,https://www.kickstarter.com/projects/arrowstorm/mythica-4-the-iron-crown-starring-kevin-sorbo
21,2,True,https://www.kickstarter.com/projects/arrowstorm/mythica-5-the-godslayer
22,2,True,https://www.kickstarter.com/projects/1744276332/la-nina-y-el-craneo
23,2,True,https://www.kickstarter.com/projects/deadgentlemen/the-gamers-dorkness-rising-definitive-blu-ray-edit
24,2,True,https://www.kickstarter.com/projects/300103339/sophie
25,3,True,https://www.kickstarter.com/projects/chegrayson/magic-hours-pilot-episode-starring-indya-moore
26,3,True,https://www.kickstarter.com/projects/2107449480/the-letter-carrier
27,3,True,https://www.kickstarter.com/projects/arrowstorm/mythica-2-the-darkspore-starring-kevin-sorbo
28,3,True,https://www.kickstarter.com/projects/thereeldanielflores/viva-diva-a-trans-fantasy-short-film
29,3,True,https://www.kickstarter.com/projects/1276573932/the-water-phoenix-finishing-fund
30,3,True,https://www.kickstarter.com/projects/344508885/how-do-we-sing-the-movie
