1,1,True,https://www.kickstarter.com/projects/theheroinetarot/the-heroine-tarot
2,1,True,https://www.kickstarter.com/projects/frequenzy11/frequenzy-crystal-cards
3,1,True,https://www.kickstarter.com/projects/queenofnoc/111-card-deck-of-numerology-oracle-cards-noc
4,1,True,https://www.kickstarter.com/projects/polymernai/baby-ghibli-collection-hard-enamel-pins
5,1,True,https://www.kickstarter.com/projects/zapatraxtarot/tarot-du-crepuscule-a-divinatory-tarot-card-deck
6,1,True,https://www.kickstarter.com/projects/nightscape/nightscape-tarot
7,1,True,https://www.kickstarter.com/projects/dejadrewit/manifest-prosperity-and-success-cards
8,1,True,https://www.kickstarter.com/projects/amandatulacz/spirits-enamel-pins
9,1,True,https://www.kickstarter.com/projects/afinkandink/mind-your-manners-vintage-enamel-pin-set
10,1,True,https://www.kickstarter.com/projects/24352297/blackletter-our-fall-streetwear-collection
11,1,True,https://www.kickstarter.com/projects/793346156/playful-heart-tarot-deck
12,1,True,https://www.kickstarter.com/projects/lenormand-solitaire/the-medieval-europe-tarot-a-journey-to-the-past
13,2,True,https://www.kickstarter.com/projects/johnavonart/john-avons-playmat-extravaganza
14,2,True,https://www.kickstarter.com/projects/puffifish/floral-magical-girl-enamel-pins
15,2,True,https://www.kickstarter.com/projects/akamara/akamara-tarot
16,2,True,https://www.kickstarter.com/projects/constancewatkins/reverie-tarot
17,2,True,https://www.kickstarter.com/projects/238847635/tarot-of-the-divine-masculine-the-gate-to-the-sacred-garden
18,2,True,https://www.kickstarter.com/projects/katy-l-wood/nightmare-service-dogs-acrylic-charms
19,2,True,https://www.kickstarter.com/projects/paolinamissio/flower-pikachu-enamel-pin
20,2,True,https://www.kickstarter.com/projects/trilli/eta-oracle-the-crown
21,2,True,https://www.kickstarter.com/projects/lovespell-enamelpin/love-spell-crystal-enamel-pins
22,2,True,https://www.kickstarter.com/projects/creepykawaii/the-creepy-tarot-deck
23,2,True,https://www.kickstarter.com/projects/roroandbebe/project-cia-characters-intergalactically-adored
24,2,True,https://www.kickstarter.com/projects/bakaturtle/cute-galarian-poynta-rainbow-unicorn-hard-enamel-pin
25,3,True,https://www.kickstarter.com/projects/snowbayles/one-hundred-book
26,3,True,https://www.kickstarter.com/projects/artinerary/artinerary-an-asmr-sticker-adventure-by-crunchy-dom-fam
27,3,True,https://www.kickstarter.com/projects/clare-thompson/garden-treasures-a-pocket-zine-for-those-who-love-nature
28,3,True,https://www.kickstarter.com/projects/windpowerposter/green-new-deal-wind-power-poster
29,3,True,https://www.kickstarter.com/projects/drawingindark/doodles-for-desks
30,3,True,https://www.kickstarter.com/projects/lazycreativeuk/wizarding-enamel-pins-0
31,3,True,https://www.kickstarter.com/projects/raquelarellanoart/digital-art-raquel-arellano
32,3,True,https://www.kickstarter.com/projects/sjdesign/2020-planner-for-that-girl-who-loves-to-get-organised
33,3,True,https://www.kickstarter.com/projects/1305670464/tra-canti-e-montagne
34,3,True,https://www.kickstarter.com/projects/elephantplayingcards/ad-2222-giant-cyberpunk-character-poster
35,3,True,https://www.kickstarter.com/projects/696185735/original-ink-illustrations-of-fantasy-buildings
36,3,True,https://www.kickstarter.com/projects/powtention/quest-for-power-retention
37,4,True,https://www.kickstarter.com/projects/anjagrote/kasimir-calendar-2020-0
38,4,True,https://www.kickstarter.com/projects/1761705752/if-theres-a-way-out-an-artbook-by-brandon-stewart
39,4,True,https://www.kickstarter.com/projects/dragonanatomy/dragon-worlds-calendar-2020
40,4,True,https://www.kickstarter.com/projects/leighyost/cridders-a-coloring-book
41,4,True,https://www.kickstarter.com/projects/1468378277/akashic-realm-messengers-oracle-deck
42,4,True,https://www.kickstarter.com/projects/hollymrgn/under-the-sea-hard-enamel-pins-0
43,4,True,https://www.kickstarter.com/projects/magickandmediums/the-holiday-healing-oracle-card-deck
